it|dt1|dt2|dt3|dt4|dt5|dt6|dt7|dt8|dt9|dt10|Or
------------------------------------------------------
-----------------SAMPLE-----------------------
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579639 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1757972 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579675 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579775 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579783 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1757975 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579813 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579754 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579795 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579861 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1757985 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579864 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579845 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579848 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579795 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1757982 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579876 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579909 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579885 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579862 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1757987 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579854 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579818 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579822 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579848 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579825 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579836 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17579854 
-----------------GENEL TOPLAM-----------------------
101 | 26 | 416 | 31 | 9 | 5 | 3 | 2 | 1 | 1 | 0 | 0.18562013 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 51 | 52 | 40 | 53 | 45 | 59 | 54 | 50 | 43 | 53 | 0.50329024 
2 | 100 | 38 | 44 | 46 | 48 | 55 | 54 | 41 | 37 | 37 | 0.44001636 
3 | 145 | 37 | 44 | 42 | 47 | 54 | 49 | 35 | 32 | 15 | 0.3681391 
4 | 180 | 38 | 39 | 47 | 48 | 47 | 44 | 25 | 29 | 3 | 0.3164045 
5 | 207 | 44 | 35 | 55 | 46 | 40 | 36 | 19 | 16 | 2 | 0.2690235 
6 | 234 | 41 | 45 | 55 | 46 | 35 | 25 | 11 | 8 | 0 | 0.22487003 
7 | 244 | 51 | 51 | 59 | 45 | 25 | 15 | 9 | 1 | 0 | 0.19877045 
8 | 257 | 54 | 59 | 64 | 40 | 18 | 4 | 4 | 0 | 0 | 0.17484434 
9 | 249 | 70 | 68 | 66 | 32 | 11 | 4 | 0 | 0 | 0 | 0.16557036 
10 | 248 | 83 | 69 | 69 | 23 | 6 | 2 | 0 | 0 | 0 | 0.16258933 
11 | 243 | 90 | 88 | 60 | 17 | 2 | 0 | 0 | 0 | 0 | 0.15825054 
12 | 226 | 108 | 98 | 54 | 13 | 1 | 0 | 0 | 0 | 0 | 0.15827467 
13 | 211 | 130 | 100 | 52 | 6 | 1 | 0 | 0 | 0 | 0 | 0.15729815 
14 | 187 | 156 | 112 | 44 | 1 | 0 | 0 | 0 | 0 | 0 | 0.15714528 
15 | 165 | 184 | 116 | 34 | 1 | 0 | 0 | 0 | 0 | 0 | 0.15694253 
16 | 135 | 221 | 119 | 24 | 1 | 0 | 0 | 0 | 0 | 0 | 0.15709256 
17 | 117 | 246 | 122 | 14 | 1 | 0 | 0 | 0 | 0 | 0 | 0.1566181 
18 | 90 | 279 | 123 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15661548 
19 | 71 | 313 | 111 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15606172 
20 | 48 | 342 | 107 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15612811 
21 | 25 | 380 | 94 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15601459 
22 | 16 | 397 | 87 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15586644 
23 | 13 | 411 | 76 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15588872 
24 | 5 | 426 | 69 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15611875 
25 | 3 | 444 | 53 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15608908 
26 | 2 | 457 | 41 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1559062 
27 | 1 | 468 | 31 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15592566 
28 | 0 | 478 | 22 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15597501 
29 | 0 | 488 | 12 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15596834 
30 | 0 | 494 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1559057 
31 | 0 | 496 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15580049 
32 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15560398 
33 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1555492 
34 | 0 | 499 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15552753 
35 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15549451 
36 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15555263 
37 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1555104 
38 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1555772 
39 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15552011 
40 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15554813 
41 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15552703 
42 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15549012 
43 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15550445 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15547758 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15549126 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15551011 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15549551 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15548573 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15548044 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15546691 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554697 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15546411 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554768 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15547118 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15547033 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15546212 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15546265 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545633 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545255 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554535 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545277 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15544853 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554559 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.155457 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545878 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545578 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545672 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554585 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545712 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545672 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545864 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545823 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554579 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554582 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545802 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545596 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545665 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545648 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545696 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545647 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545583 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545498 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545419 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545525 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545525 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545519 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545548 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545592 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1554559 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545587 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545622 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545616 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545651 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545659 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545665 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545636 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545651 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545633 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545629 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15545614 
-----------------GENEL TOPLAM-----------------------
101 | 34 | 420 | 20 | 8 | 4 | 3 | 2 | 1 | 1 | 1 | 0.16837105 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 46 | 65 | 47 | 53 | 50 | 46 | 46 | 49 | 52 | 46 | 0.4898862 
2 | 87 | 62 | 44 | 42 | 52 | 51 | 44 | 47 | 42 | 29 | 0.42778838 
3 | 136 | 46 | 43 | 50 | 44 | 47 | 49 | 40 | 37 | 8 | 0.36695376 
4 | 181 | 44 | 42 | 51 | 55 | 37 | 38 | 30 | 21 | 1 | 0.29475838 
5 | 209 | 44 | 46 | 58 | 41 | 35 | 34 | 24 | 9 | 0 | 0.25330377 
6 | 242 | 40 | 49 | 52 | 48 | 31 | 25 | 10 | 3 | 0 | 0.21484695 
7 | 264 | 47 | 53 | 58 | 37 | 21 | 16 | 4 | 0 | 0 | 0.17984758 
8 | 263 | 56 | 65 | 62 | 27 | 14 | 13 | 0 | 0 | 0 | 0.16750494 
9 | 254 | 71 | 68 | 66 | 26 | 10 | 5 | 0 | 0 | 0 | 0.16095218 
10 | 245 | 84 | 85 | 57 | 18 | 9 | 2 | 0 | 0 | 0 | 0.15732488 
11 | 240 | 95 | 89 | 55 | 16 | 4 | 1 | 0 | 0 | 0 | 0.15634674 
12 | 220 | 121 | 96 | 47 | 14 | 2 | 0 | 0 | 0 | 0 | 0.1550183 
13 | 201 | 145 | 102 | 43 | 9 | 0 | 0 | 0 | 0 | 0 | 0.1545727 
14 | 181 | 162 | 118 | 32 | 7 | 0 | 0 | 0 | 0 | 0 | 0.15395206 
15 | 155 | 198 | 118 | 26 | 3 | 0 | 0 | 0 | 0 | 0 | 0.15398288 
16 | 141 | 220 | 116 | 23 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15370604 
17 | 119 | 252 | 113 | 16 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15373121 
18 | 91 | 287 | 113 | 9 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15411158 
19 | 64 | 320 | 108 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15438427 
20 | 44 | 361 | 92 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15462121 
21 | 30 | 378 | 90 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15474485 
22 | 12 | 412 | 75 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1546651 
23 | 7 | 429 | 64 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15460975 
24 | 2 | 447 | 51 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15443048 
25 | 1 | 455 | 44 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15442702 
26 | 0 | 466 | 34 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15428093 
27 | 0 | 477 | 23 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1544456 
28 | 0 | 486 | 14 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15436366 
29 | 0 | 489 | 11 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15438582 
30 | 0 | 494 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15451518 
31 | 0 | 495 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1545803 
32 | 0 | 495 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15452868 
33 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15450633 
34 | 0 | 499 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15454035 
35 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15466331 
36 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15472552 
37 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15474628 
38 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15483671 
39 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15482295 
40 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15482046 
41 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15483837 
42 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479481 
43 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479223 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478496 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1548062 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479237 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15477341 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15477046 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478382 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478824 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478362 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478434 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547801 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478046 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15477943 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478486 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15478934 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479375 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1548004 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15480143 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15480609 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15480351 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1548031 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15480323 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479705 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479559 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479293 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479554 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479462 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479547 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479355 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479213 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479004 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547902 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547913 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479298 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479274 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479292 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479325 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479282 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547927 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547924 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479237 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479292 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479364 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479308 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479316 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479334 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479326 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479337 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1547932 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479335 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479355 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479368 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479386 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479378 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479381 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479381 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479365 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15479377 
-----------------GENEL TOPLAM-----------------------
101 | 34 | 422 | 20 | 8 | 4 | 3 | 2 | 2 | 1 | 0 | 0.16636813 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 53 | 56 | 47 | 54 | 55 | 44 | 46 | 50 | 44 | 51 | 0.48689085 
2 | 95 | 51 | 42 | 57 | 52 | 44 | 47 | 47 | 43 | 22 | 0.42059588 
3 | 134 | 43 | 42 | 56 | 55 | 51 | 35 | 42 | 37 | 5 | 0.36294037 
4 | 173 | 41 | 44 | 59 | 46 | 49 | 37 | 31 | 19 | 1 | 0.3068807 
5 | 207 | 47 | 43 | 69 | 47 | 39 | 23 | 19 | 6 | 0 | 0.2475524 
6 | 229 | 52 | 49 | 67 | 50 | 24 | 17 | 11 | 1 | 0 | 0.21116978 
7 | 240 | 57 | 51 | 77 | 45 | 16 | 11 | 3 | 0 | 0 | 0.18867002 
8 | 231 | 73 | 57 | 92 | 28 | 12 | 6 | 1 | 0 | 0 | 0.17999534 
9 | 216 | 102 | 70 | 79 | 26 | 3 | 4 | 0 | 0 | 0 | 0.1730124 
10 | 203 | 111 | 86 | 75 | 19 | 4 | 2 | 0 | 0 | 0 | 0.1732493 
11 | 187 | 131 | 97 | 68 | 14 | 2 | 1 | 0 | 0 | 0 | 0.17164703 
12 | 163 | 158 | 107 | 63 | 6 | 3 | 0 | 0 | 0 | 0 | 0.17189032 
13 | 135 | 185 | 119 | 55 | 3 | 3 | 0 | 0 | 0 | 0 | 0.17259298 
14 | 113 | 209 | 131 | 43 | 4 | 0 | 0 | 0 | 0 | 0 | 0.17283304 
15 | 88 | 239 | 143 | 27 | 3 | 0 | 0 | 0 | 0 | 0 | 0.17318898 
16 | 69 | 267 | 137 | 24 | 3 | 0 | 0 | 0 | 0 | 0 | 0.17375252 
17 | 49 | 284 | 146 | 18 | 3 | 0 | 0 | 0 | 0 | 0 | 0.17386766 
18 | 28 | 312 | 148 | 10 | 2 | 0 | 0 | 0 | 0 | 0 | 0.17429592 
19 | 20 | 326 | 147 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17414033 
20 | 7 | 345 | 143 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17392324 
21 | 3 | 357 | 136 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17388916 
22 | 1 | 365 | 131 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17410423 
23 | 0 | 376 | 122 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17407238 
24 | 0 | 383 | 115 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17417076 
25 | 0 | 393 | 106 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17414281 
26 | 0 | 401 | 99 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1741902 
27 | 0 | 411 | 89 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17441237 
28 | 0 | 426 | 74 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17447397 
29 | 0 | 441 | 59 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17434502 
30 | 0 | 449 | 51 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17422289 
31 | 0 | 464 | 36 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1743003 
32 | 0 | 474 | 26 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17433946 
33 | 0 | 483 | 17 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17423712 
34 | 0 | 489 | 11 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17415208 
35 | 0 | 492 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17413035 
36 | 0 | 494 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17409657 
37 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.17409576 
38 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1740657 
